Academic Year,LEA Number,LEA Name,School Number,School Name,Assessment,Tested Count,Level 1: Did not yet meet expectations - Count,Level 1: Did not yet meet expectations - Percent,Level 2: Partially met expectations - Count,Level 2: Partially met expectations - Percent,Level 3: Approached expectations - Count,Level 3: Approached expectations - Percent,Level 4: Met expectations - Count,Level 4: Met expectations - Percent,Level 5: Exceeded expectations - Count,Level 5: Exceeded expectations - Percent,Create Date
2017,13,Howard,0405,Glenwood Middle,English/Language Arts Grade 8,163,*,<= 5.0,12,7.4,36,22.1,91,55.8,23,14.1,20180117
2017,13,Howard,0405,Glenwood Middle,Mathematics Grade 6,158,*,<= 5.0,21,13.3,41,25.9,73,46.2,17,10.8,20180117
2017,13,Howard,0405,Glenwood Middle,Mathematics Grade 7,110,*,<= 5.0,17,15.5,50,45.5,40,36.4,*,<= 5.0,20180117
2017,13,Howard,0405,Glenwood Middle,Mathematics Grade 8,69,6,8.7,8,11.6,33,47.8,22,31.9,*,<= 5.0,20180117
2017,13,Howard,0405,Glenwood Middle,Algebra 1,123,*,<= 5.0,*,<= 5.0,*,<= 5.0,94,76.4,26,21.1,20180117
2017,13,Howard,0405,Glenwood Middle,Geometry,48,*,<= 5.0,*,<= 5.0,4,8.3,34,70.8,10,20.8,20180117
2017,13,Howard,0406,Bushy Park Elementary,English/Language Arts Grade 3,104,*,<= 5.0,*,<= 5.0,20,19.2,73,70.2,*,<= 5.0,20180117
2017,13,Howard,0406,Bushy Park Elementary,English/Language Arts Grade 4,117,*,<= 5.0,11,9.4,23,19.7,68,58.1,11,9.4,20180117
2017,13,Howard,0406,Bushy Park Elementary,English/Language Arts Grade 5,119,*,<= 5.0,11,9.2,31,26.1,66,55.5,7,5.9,20180117
2017,13,Howard,0406,Bushy Park Elementary,Mathematics Grade 3,104,*,<= 5.0,10,9.6,23,22.1,43,41.3,28,26.9,20180117
2017,13,Howard,0406,Bushy Park Elementary,Mathematics Grade 4,117,*,<= 5.0,11,9.4,37,31.6,55,47,12,10.3,20180117
2017,13,Howard,0406,Bushy Park Elementary,Mathematics Grade 5,119,*,<= 5.0,16,13.4,30,25.2,56,47.1,12,10.1,20180117
2017,13,Howard,0407,Lisbon Elementary,English/Language Arts Grade 3,89,5,5.6,6,6.7,24,27,51,57.3,*,<= 5.0,20180117
2017,13,Howard,0407,Lisbon Elementary,English/Language Arts Grade 4,76,*,<= 5.0,8,10.5,25,32.9,37,48.7,6,7.9,20180117
2017,13,Howard,0407,Lisbon Elementary,English/Language Arts Grade 5,72,*,<= 5.0,8,11.1,20,27.8,36,50,5,6.9,20180117
2017,13,Howard,0407,Lisbon Elementary,Mathematics Grade 3,89,*,<= 5.0,16,18,20,22.5,41,46.1,12,13.5,20180117
2017,13,Howard,0407,Lisbon Elementary,Mathematics Grade 4,76,*,<= 5.0,8,10.5,20,26.3,40,52.6,7,9.2,20180117
2017,13,Howard,0407,Lisbon Elementary,Mathematics Grade 5,72,*,<= 5.0,14,19.4,16,22.2,32,44.4,8,11.1,20180117
2017,13,Howard,0505,Clarksville Elementary,English/Language Arts Grade 3,74,*,<= 5.0,*,<= 5.0,7,9.5,56,75.7,9,12.2,20180117
2017,13,Howard,0505,Clarksville Elementary,English/Language Arts Grade 4,89,*,<= 5.0,*,<= 5.0,9,10.1,52,58.4,25,28.1,20180117
2017,13,Howard,0505,Clarksville Elementary,English/Language Arts Grade 5,102,*,<= 5.0,*,<= 5.0,16,15.7,68,66.7,13,12.7,20180117
2017,13,Howard,0505,Clarksville Elementary,Mathematics Grade 3,74,*,<= 5.0,*,<= 5.0,9,12.2,26,35.1,38,51.4,20180117
2017,13,Howard,0505,Clarksville Elementary,Mathematics Grade 4,90,*,<= 5.0,*,<= 5.0,9,10,52,57.8,26,28.9,20180117
2017,13,Howard,0505,Clarksville Elementary,Mathematics Grade 5,102,*,<= 5.0,6,5.9,14,13.7,46,45.1,36,35.3,20180117
2017,13,Howard,0509,Atholton High,English/Language Arts Grade 10,383,*,<= 5.0,24,6.3,63,16.4,176,46,104,27.2,20180117
2017,13,Howard,0509,Atholton High,English/Language Arts Grade 11,34,21,61.8,10,29.4,2,5.9,*,<= 5.0,*,<= 5.0,20180117
2017,13,Howard,0509,Atholton High,Algebra 1,105,10,9.5,22,21,35,33.3,36,34.3,*,<= 5.0,20180117
2017,13,Howard,0509,Atholton High,Algebra 2,413,56,13.6,74,17.9,91,22,164,39.7,28,6.8,20180117
2017,13,Howard,0510,Bryant Woods Elementary,English/Language Arts Grade 3,63,7,11.1,20,31.7,15,23.8,19,30.2,*,<= 5.0,20180117
2017,13,Howard,0510,Bryant Woods Elementary,English/Language Arts Grade 4,63,10,15.9,11,17.5,15,23.8,20,31.7,7,11.1,20180117
2017,13,Howard,0510,Bryant Woods Elementary,English/Language Arts Grade 5,62,*,<= 5.0,17,27.4,23,37.1,19,30.6,*,<= 5.0,20180117
2017,13,Howard,0510,Bryant Woods Elementary,Mathematics Grade 3,63,10,15.9,15,23.8,16,25.4,13,20.6,9,14.3,20180117
2017,13,Howard,0510,Bryant Woods Elementary,Mathematics Grade 4,62,10,16.1,11,17.7,13,21,26,41.9,*,<= 5.0,20180117
2017,13,Howard,0510,Bryant Woods Elementary,Mathematics Grade 5,62,4,6.5,13,21,21,33.9,20,32.3,4,6.5,20180117
2017,13,Howard,0512,Wilde Lake Middle,English/Language Arts Grade 6,177,32,18.1,37,20.9,45,25.4,58,32.8,*,<= 5.0,20180117
2017,13,Howard,0512,Wilde Lake Middle,English/Language Arts Grade 7,208,39,18.8,36,17.3,50,24,60,28.8,23,11.1,20180117
2017,13,Howard,0512,Wilde Lake Middle,English/Language Arts Grade 8,170,43,25.3,39,22.9,25,14.7,53,31.2,10,5.9,20180117
2017,13,Howard,0512,Wilde Lake Middle,Mathematics Grade 6,174,24,13.8,50,28.7,50,28.7,43,24.7,*,<= 5.0,20180117
2017,13,Howard,0512,Wilde Lake Middle,Mathematics Grade 7,154,23,14.9,61,39.6,47,30.5,23,14.9,*,<= 5.0,20180117
2017,13,Howard,0512,Wilde Lake Middle,Mathematics Grade 8,90,46,51.1,28,31.1,15,16.7,*,<= 5.0,*,<= 5.0,20180117
2017,13,Howard,0512,Wilde Lake Middle,Algebra 1,80,*,<= 5.0,*,<= 5.0,21,26.3,55,68.8,*,<= 5.0,20180117
2017,13,Howard,0512,Wilde Lake Middle,Geometry,54,*,<= 5.0,7,13,19,35.2,25,46.3,3,5.6,20180117
2017,13,Howard,0514,Longfellow Elementary,English/Language Arts Grade 3,79,12,15.2,12,15.2,19,24.1,31,39.2,5,6.3,20180117
2017,13,Howard,0514,Longfellow Elementary,English/Language Arts Grade 4,69,6,8.7,19,27.5,20,29,17,24.6,7,10.1,20180117
2017,13,Howard,0514,Longfellow Elementary,English/Language Arts Grade 5,79,14,17.7,15,19,19,24.1,27,34.2,4,5.1,20180117
2017,13,Howard,0514,Longfellow Elementary,Mathematics Grade 3,79,8,10.1,13,16.5,21,26.6,21,26.6,16,20.3,20180117
2017,13,Howard,0514,Longfellow Elementary,Mathematics Grade 4,69,7,10.1,24,34.8,14,20.3,22,31.9,*,<= 5.0,20180117
2017,13,Howard,0514,Longfellow Elementary,Mathematics Grade 5,79,13,16.5,10,12.7,29,36.7,21,26.6,6,7.6,20180117
2017,13,Howard,0515,Running Brook Elementary,English/Language Arts Grade 3,76,19,25,18,23.7,10,13.2,28,36.8,*,<= 5.0,20180117
2017,13,Howard,0515,Running Brook Elementary,English/Language Arts Grade 4,70,9,12.9,10,14.3,22,31.4,24,34.3,5,7.1,20180117
2017,13,Howard,0515,Running Brook Elementary,English/Language Arts Grade 5,85,13,15.3,22,25.9,25,29.4,25,29.4,*,<= 5.0,20180117
2017,13,Howard,0515,Running Brook Elementary,Mathematics Grade 3,76,11,14.5,21,27.6,17,22.4,18,23.7,9,11.8,20180117
2017,13,Howard,0515,Running Brook Elementary,Mathematics Grade 4,70,*,<= 5.0,23,32.9,22,31.4,20,28.6,*,<= 5.0,20180117
2017,13,Howard,0515,Running Brook Elementary,Mathematics Grade 5,85,13,15.3,22,25.9,32,37.6,16,18.8,*,<= 5.0,20180117
2017,13,Howard,0516,Wilde Lake High,English/Language Arts Grade 10,330,52,15.8,35,10.6,65,19.7,118,35.8,60,18.2,20180117
2017,13,Howard,0516,Wilde Lake High,English/Language Arts Grade 11,53,40,75.5,9,17,*,<= 5.0,*,<= 5.0,*,<= 5.0,20180117
2017,13,Howard,0516,Wilde Lake High,Algebra 1,184,51,27.7,69,37.5,53,28.8,11,6,*,<= 5.0,20180117
2017,13,Howard,0516,Wilde Lake High,Algebra 2,286,93,32.5,68,23.8,53,18.5,67,23.4,*,<= 5.0,20180117
2017,13,Howard,0516,Wilde Lake High,Geometry,27,6,22.2,20,74.1,*,<= 5.0,*,<= 5.0,*,<= 5.0,20180117
2017,13,Howard,0517,Swansfield Elementary,English/Language Arts Grade 3,106,28,26.4,19,17.9,23,21.7,35,33,*,<= 5.0,20180117
2017,13,Howard,0517,Swansfield Elementary,English/Language Arts Grade 4,102,17,16.7,24,23.5,16,15.7,38,37.3,7,6.9,20180117
2017,13,Howard,0517,Swansfield Elementary,English/Language Arts Grade 5,99,18,18.2,23,23.2,34,34.3,23,23.2,*,<= 5.0,20180117
2017,13,Howard,0517,Swansfield Elementary,Mathematics Grade 3,106,29,27.4,22,20.8,16,15.1,29,27.4,10,9.4,20180117
2017,13,Howard,0517,Swansfield Elementary,Mathematics Grade 4,102,27,26.5,21,20.6,20,19.6,29,28.4,*,<= 5.0,20180117
2017,13,Howard,0517,Swansfield Elementary,Mathematics Grade 5,99,19,19.2,35,35.4,18,18.2,23,23.2,*,<= 5.0,20180117
2017,13,Howard,0518,Harpers Choice Middle,English/Language Arts Grade 6,194,29,14.9,52,26.8,57,29.4,51,26.3,*,<= 5.0,20180117
2017,13,Howard,0518,Harpers Choice Middle,English/Language Arts Grade 7,184,38,20.7,33,17.9,44,23.9,53,28.8,16,8.7,20180117
2017,13,Howard,0518,Harpers Choice Middle,English/Language Arts Grade 8,196,40,20.4,45,23,43,21.9,65,33.2,*,<= 5.0,20180117
2017,13,Howard,0518,Harpers Choice Middle,Mathematics Grade 6,193,34,17.6,42,21.8,50,25.9,54,28,13,6.7,20180117
2017,13,Howard,0518,Harpers Choice Middle,Mathematics Grade 7,137,30,21.9,44,32.1,45,32.8,18,13.1,*,<= 5.0,20180117
2017,13,Howard,0518,Harpers Choice Middle,Mathematics Grade 8,101,51,50.5,30,29.7,18,17.8,*,<= 5.0,*,<= 5.0,20180117
2017,13,Howard,0518,Harpers Choice Middle,Algebra 1,94,*,<= 5.0,*,<= 5.0,23,24.5,64,68.1,5,5.3,20180117
2017,13,Howard,0518,Harpers Choice Middle,Geometry,49,*,<= 5.0,*,<= 5.0,6,12.2,35,71.4,8,16.3,20180117
2017,13,Howard,0520,Clemens Crossing Elementary,English/Language Arts Grade 3,87,5,5.7,5,5.7,10,11.5,58,66.7,9,10.3,20180117
2017,13,Howard,0520,Clemens Crossing Elementary,English/Language Arts Grade 4,84,5,6,7,8.3,20,23.8,39,46.4,13,15.5,20180117
2017,13,Howard,0520,Clemens Crossing Elementary,English/Language Arts Grade 5,94,*,<= 5.0,10,10.6,15,16,59,62.8,7,7.4,20180117
2017,13,Howard,0520,Clemens Crossing Elementary,Mathematics Grade 3,87,*,<= 5.0,*,<= 5.0,13,14.9,40,46,29,33.3,20180117
2017,13,Howard,0520,Clemens Crossing Elementary,Mathematics Grade 4,84,*,<= 5.0,5,6,23,27.4,45,53.6,8,9.5,20180117
2017,13,Howard,0520,Clemens Crossing Elementary,Mathematics Grade 5,94,5,5.3,10,10.6,20,21.3,43,45.7,16,17,20180117
2017,13,Howard,0521,Clarksville Middle,English/Language Arts Grade 6,165,*,<= 5.0,*,<= 5.0,16,9.7,92,55.8,53,32.1,20180117
2017,13,Howard,0521,Clarksville Middle,English/Language Arts Grade 7,187,*,<= 5.0,*,<= 5.0,22,11.8,86,46,74,39.6,20180117
2017,13,Howard,0521,Clarksville Middle,English/Language Arts Grade 8,209,*,<= 5.0,*,<= 5.0,36,17.2,137,65.6,27,12.9,20180117
2017,13,Howard,0521,Clarksville Middle,Mathematics Grade 6,161,*,<= 5.0,*,<= 5.0,17,10.6,84,52.2,53,32.9,20180117
2017,13,Howard,0521,Clarksville Middle,Mathematics Grade 7,85,*,<= 5.0,7,8.2,30,35.3,46,54.1,*,<= 5.0,20180117
2017,13,Howard,0521,Clarksville Middle,Mathematics Grade 8,60,4,6.7,7,11.7,20,33.3,27,45,*,<= 5.0,20180117
2017,13,Howard,0521,Clarksville Middle,Algebra 1,161,*,<= 5.0,*,<= 5.0,*,<= 5.0,94,58.4,66,41,20180117
2017,13,Howard,0521,Clarksville Middle,Geometry,91,*,<= 5.0,*,<= 5.0,*,<= 5.0,33,36.3,58,63.7,20180117
2017,13,Howard,0523,Pointers Run Elementary,English/Language Arts Grade 3,135,*,<= 5.0,8,5.9,28,20.7,90,66.7,*,<= 5.0,20180117
2017,13,Howard,0523,Pointers Run Elementary,English/Language Arts Grade 4,117,*,<= 5.0,8,6.8,13,11.1,72,61.5,21,17.9,20180117
2017,13,Howard,0523,Pointers Run Elementary,English/Language Arts Grade 5,140,*,<= 5.0,9,6.4,26,18.6,98,70,*,<= 5.0,20180117
2017,13,Howard,0523,Pointers Run Elementary,Mathematics Grade 3,135,*,<= 5.0,*,<= 5.0,14,10.4,69,51.1,45,33.3,20180117
2017,13,Howard,0523,Pointers Run Elementary,Mathematics Grade 4,117,*,<= 5.0,6,5.1,18,15.4,66,56.4,25,21.4,20180117
2017,13,Howard,0523,Pointers Run Elementary,Mathematics Grade 5,140,*,<= 5.0,11,7.9,22,15.7,61,43.6,43,30.7,20180117
2017,13,Howard,0524,River Hill High,English/Language Arts Grade 10,278,*,<= 5.0,*,<= 5.0,27,9.7,104,37.4,134,48.2,20180117
2017,13,Howard,0524,River Hill High,Algebra 1,80,*,<= 5.0,*,<= 5.0,28,35,47,58.8,*,<= 5.0,20180117
2017,13,Howard,0524,River Hill High,Algebra 2,294,*,<= 5.0,25,8.5,40,13.6,168,57.1,50,17,20180117
2017,13,Howard,0525,Fulton Elementary,English/Language Arts Grade 3,141,*,<= 5.0,12,8.5,38,27,79,56,9,6.4,20180117
2017,13,Howard,0525,Fulton Elementary,English/Language Arts Grade 4,148,*,<= 5.0,9,6.1,28,18.9,78,52.7,29,19.6,20180117
2017,13,Howard,0525,Fulton Elementary,English/Language Arts Grade 5,148,*,<= 5.0,9,6.1,30,20.3,98,66.2,*,<= 5.0,20180117
2017,13,Howard,0525,Fulton Elementary,Mathematics Grade 3,141,*,<= 5.0,11,7.8,28,19.9,75,53.2,25,17.7,20180117
2017,13,Howard,0525,Fulton Elementary,Mathematics Grade 4,148,*,<= 5.0,14,9.5,33,22.3,80,54.1,17,11.5,20180117
2017,13,Howard,0525,Fulton Elementary,Mathematics Grade 5,148,*,<= 5.0,11,7.4,28,18.9,84,56.8,22,14.9,20180117
2017,13,Howard,0526,Lime Kiln Middle,English/Language Arts Grade 6,217,*,<= 5.0,16,7.4,63,29,104,47.9,32,14.7,20180117
2017,13,Howard,0526,Lime Kiln Middle,English/Language Arts Grade 7,247,*,<= 5.0,*,<= 5.0,42,17,118,47.8,73,29.6,20180117
2017,13,Howard,0526,Lime Kiln Middle,English/Language Arts Grade 8,257,*,<= 5.0,16,6.2,51,19.8,123,47.9,62,24.1,20180117
2017,13,Howard,0526,Lime Kiln Middle,Mathematics Grade 6,212,*,<= 5.0,23,10.8,50,23.6,106,50,28,13.2,20180117
2017,13,Howard,0526,Lime Kiln Middle,Mathematics Grade 7,135,*,<= 5.0,11,8.1,67,49.6,54,40,*,<= 5.0,20180117
2017,13,Howard,0526,Lime Kiln Middle,Mathematics Grade 8,86,7,8.1,21,24.4,37,43,21,24.4,*,<= 5.0,20180117
2017,13,Howard,0526,Lime Kiln Middle,Algebra 1,195,*,<= 5.0,*,<= 5.0,*,<= 5.0,160,82.1,28,14.4,20180117
2017,13,Howard,0526,Lime Kiln Middle,Geometry,86,*,<= 5.0,*,<= 5.0,*,<= 5.0,65,75.6,17,19.8,20180117
2017,13,Howard,0527,Reservoir High,English/Language Arts Grade 10,405,48,11.9,56,13.8,72,17.8,170,42,59,14.6,20180117
2017,13,Howard,0527,Reservoir High,English/Language Arts Grade 11,65,40,61.5,15,23.1,6,9.2,4,6.2,*,<= 5.0,20180117
2017,13,Howard,0527,Reservoir High,Algebra 1,166,26,15.7,31,18.7,59,35.5,50,30.1,*,<= 5.0,20180117
2017,13,Howard,0527,Reservoir High,Algebra 2,397,126,31.7,88,22.2,73,18.4,105,26.4,*,<= 5.0,20180117
2017,13,Howard,0527,Reservoir High,Geometry,39,5,12.8,16,41,16,41,2,5.1,*,<= 5.0,20180117
2017,13,Howard,0528,Dayton Oaks,English/Language Arts Grade 3,103,*,<= 5.0,11,10.7,19,18.4,63,61.2,6,5.8,20180117
2017,13,Howard,0528,Dayton Oaks,English/Language Arts Grade 4,117,*,<= 5.0,*,<= 5.0,23,19.7,67,57.3,19,16.2,20180117
2017,13,Howard,0528,Dayton Oaks,English/Language Arts Grade 5,111,6,5.4,13,11.7,24,21.6,63,56.8,*,<= 5.0,20180117
2017,13,Howard,0528,Dayton Oaks,Mathematics Grade 3,104,*,<= 5.0,*,<= 5.0,12,11.5,49,47.1,36,34.6,20180117
2017,13,Howard,0528,Dayton Oaks,Mathematics Grade 4,117,*,<= 5.0,*,<= 5.0,17,14.5,83,70.9,9,7.7,20180117
2017,13,Howard,0528,Dayton Oaks,Mathematics Grade 5,112,*,<= 5.0,11,9.8,34,30.4,54,48.2,12,10.7,20180117
2017,13,Howard,0602,Guilford Elementary,English/Language Arts Grade 3,67,8,11.9,18,26.9,15,22.4,26,38.8,*,<= 5.0,20180117
2017,13,Howard,0602,Guilford Elementary,English/Language Arts Grade 4,76,10,13.2,16,21.1,27,35.5,19,25,4,5.3,20180117
2017,13,Howard,0602,Guilford Elementary,English/Language Arts Grade 5,78,8,10.3,23,29.5,26,33.3,18,23.1,*,<= 5.0,20180117
2017,13,Howard,0602,Guilford Elementary,Mathematics Grade 3,67,7,10.4,8,11.9,17,25.4,27,40.3,8,11.9,20180117
2017,13,Howard,0602,Guilford Elementary,Mathematics Grade 4,76,8,10.5,25,32.9,21,27.6,18,23.7,4,5.3,20180117
2017,13,Howard,0602,Guilford Elementary,Mathematics Grade 5,78,7,9,22,28.2,26,33.3,20,25.6,*,<= 5.0,20180117
2017,13,Howard,0603,Atholton Elementary,English/Language Arts Grade 3,70,14,20,9,12.9,8,11.4,34,48.6,5,7.1,20180117
2017,13,Howard,0603,Atholton Elementary,English/Language Arts Grade 4,84,*,<= 5.0,*,<= 5.0,23,27.4,41,48.8,15,17.9,20180117
2017,13,Howard,0603,Atholton Elementary,English/Language Arts Grade 5,49,*,<= 5.0,3,6.1,13,26.5,26,53.1,5,10.2,20180117
2017,13,Howard,0603,Atholton Elementary,Mathematics Grade 3,71,14,19.7,10,14.1,11,15.5,22,31,14,19.7,20180117
2017,13,Howard,0603,Atholton Elementary,Mathematics Grade 4,85,*,<= 5.0,12,14.1,21,24.7,44,51.8,6,7.1,20180117
2017,13,Howard,0603,Atholton Elementary,Mathematics Grade 5,50,*,<= 5.0,*,<= 5.0,15,30,27,54,6,12,20180117
2017,13,Howard,0604,Waterloo Elementary,English/Language Arts Grade 3,106,14,13.2,10,9.4,10,9.4,64,60.4,8,7.5,20180117
2017,13,Howard,0604,Waterloo Elementary,English/Language Arts Grade 4,91,5,5.5,15,16.5,14,15.4,38,41.8,19,20.9,20180117
2017,13,Howard,0604,Waterloo Elementary,English/Language Arts Grade 5,103,*,<= 5.0,8,7.8,26,25.2,54,52.4,14,13.6,20180117
2017,13,Howard,0604,Waterloo Elementary,Mathematics Grade 3,106,10,9.4,15,14.2,21,19.8,34,32.1,26,24.5,20180117
2017,13,Howard,0604,Waterloo Elementary,Mathematics Grade 4,91,8,8.8,10,11,23,25.3,36,39.6,14,15.4,20180117
2017,13,Howard,0604,Waterloo Elementary,Mathematics Grade 5,102,*,<= 5.0,16,15.7,30,29.4,38,37.3,13,12.7,20180117
2017,13,Howard,0605,Thunder Hill Elementary,English/Language Arts Grade 3,97,6,6.2,9,9.3,21,21.6,53,54.6,8,8.2,20180117
2017,13,Howard,0605,Thunder Hill Elementary,English/Language Arts Grade 4,105,10,9.5,6,5.7,18,17.1,60,57.1,11,10.5,20180117
2017,13,Howard,0605,Thunder Hill Elementary,English/Language Arts Grade 5,90,5,5.6,22,24.4,21,23.3,40,44.4,*,<= 5.0,20180117
2017,13,Howard,0605,Thunder Hill Elementary,Mathematics Grade 3,98,*,<= 5.0,11,11.2,21,21.4,35,35.7,27,27.6,20180117
2017,13,Howard,0605,Thunder Hill Elementary,Mathematics Grade 4,105,10,9.5,15,14.3,24,22.9,47,44.8,9,8.6,20180117
2017,13,Howard,0605,Thunder Hill Elementary,Mathematics Grade 5,90,12,13.3,13,14.4,24,26.7,35,38.9,6,6.7,20180117
2017,13,Howard,0606,Hammond Elementary,English/Language Arts Grade 3,103,17,16.5,12,11.7,29,28.2,42,40.8,*,<= 5.0,20180117
2017,13,Howard,0606,Hammond Elementary,English/Language Arts Grade 4,110,*,<= 5.0,14,12.7,24,21.8,54,49.1,16,14.5,20180117
2017,13,Howard,0606,Hammond Elementary,English/Language Arts Grade 5,101,8,7.9,12,11.9,23,22.8,52,51.5,6,5.9,20180117
2017,13,Howard,0606,Hammond Elementary,Mathematics Grade 3,103,7,6.8,10,9.7,22,21.4,40,38.8,24,23.3,20180117
2017,13,Howard,0606,Hammond Elementary,Mathematics Grade 4,110,*,<= 5.0,14,12.7,22,20,56,50.9,14,12.7,20180117
2017,13,Howard,0606,Hammond Elementary,Mathematics Grade 5,101,7,6.9,11,10.9,34,33.7,40,39.6,9,8.9,20180117
2017,13,Howard,0607,Hammond Middle School,English/Language Arts Grade 6,175,*,<= 5.0,23,13.1,32,18.3,97,55.4,16,9.1,20180117
2017,13,Howard,0607,Hammond Middle School,English/Language Arts Grade 7,204,*,<= 5.0,11,5.4,44,21.6,93,45.6,48,23.5,20180117
2017,13,Howard,0607,Hammond Middle School,English/Language Arts Grade 8,203,17,8.4,31,15.3,52,25.6,85,41.9,18,8.9,20180117
2017,13,Howard,0607,Hammond Middle School,Mathematics Grade 6,166,11,6.6,18,10.8,59,35.5,66,39.8,12,7.2,20180117
2017,13,Howard,0607,Hammond Middle School,Mathematics Grade 7,140,*,<= 5.0,32,22.9,58,41.4,43,30.7,*,<= 5.0,20180117
2017,13,Howard,0607,Hammond Middle School,Mathematics Grade 8,96,31,32.3,32,33.3,23,24,10,10.4,*,<= 5.0,20180117
2017,13,Howard,0607,Hammond Middle School,Algebra 1,119,*,<= 5.0,*,<= 5.0,15,12.6,90,75.6,12,10.1,20180117
2017,13,Howard,0607,Hammond Middle School,Geometry,61,*,<= 5.0,*,<= 5.0,*,<= 5.0,45,73.8,14,23,20180117
2017,13,Howard,0608,Stevens Forest Elementary,English/Language Arts Grade 3,68,20,29.4,12,17.6,19,27.9,17,25,*,<= 5.0,20180117
2017,13,Howard,0608,Stevens Forest Elementary,English/Language Arts Grade 4,73,11,15.1,15,20.5,27,37,18,24.7,*,<= 5.0,20180117
2017,13,Howard,0608,Stevens Forest Elementary,English/Language Arts Grade 5,63,9,14.3,13,20.6,13,20.6,24,38.1,4,6.3,20180117
2017,13,Howard,0608,Stevens Forest Elementary,Mathematics Grade 3,70,10,14.3,17,24.3,20,28.6,18,25.7,5,7.1,20180117
2017,13,Howard,0608,Stevens Forest Elementary,Mathematics Grade 4,74,7,9.5,17,23,18,24.3,28,37.8,4,5.4,20180117
2017,13,Howard,0608,Stevens Forest Elementary,Mathematics Grade 5,62,8,12.9,11,17.7,19,30.6,21,33.9,*,<= 5.0,20180117
2017,13,Howard,0609,Talbott Springs Elementary,English/Language Arts Grade 3,73,8,11,10,13.7,18,24.7,32,43.8,5,6.8,20180117
2017,13,Howard,0609,Talbott Springs Elementary,English/Language Arts Grade 4,71,6,8.5,15,21.1,19,26.8,27,38,4,5.6,20180117
2017,13,Howard,0609,Talbott Springs Elementary,English/Language Arts Grade 5,79,10,12.7,21,26.6,17,21.5,30,38,*,<= 5.0,20180117
2017,13,Howard,0609,Talbott Springs Elementary,Mathematics Grade 3,73,4,5.5,7,9.6,21,28.8,22,30.1,19,26,20180117
2017,13,Howard,0609,Talbott Springs Elementary,Mathematics Grade 4,71,8,11.3,14,19.7,27,38,21,29.6,*,<= 5.0,20180117
2017,13,Howard,0609,Talbott Springs Elementary,Mathematics Grade 5,79,6,7.6,21,26.6,35,44.3,15,19,*,<= 5.0,20180117
2017,13,Howard,0610,Oakland Mills Middle,English/Language Arts Grade 6,149,14,9.4,46,30.9,43,28.9,43,28.9,*,<= 5.0,20180117
2017,13,Howard,0610,Oakland Mills Middle,English/Language Arts Grade 7,139,22,15.8,30,21.6,45,32.4,33,23.7,9,6.5,20180117
2017,13,Howard,0610,Oakland Mills Middle,English/Language Arts Grade 8,151,34,22.5,33,21.9,39,25.8,43,28.5,*,<= 5.0,20180117
2017,13,Howard,0610,Oakland Mills Middle,Mathematics Grade 6,150,23,15.3,46,30.7,38,25.3,39,26,*,<= 5.0,20180117
2017,13,Howard,0610,Oakland Mills Middle,Mathematics Grade 7,97,20,20.6,42,43.3,33,34,*,<= 5.0,*,<= 5.0,20180117
2017,13,Howard,0610,Oakland Mills Middle,Mathematics Grade 8,71,32,45.1,25,35.2,14,19.7,*,<= 5.0,*,<= 5.0,20180117
2017,13,Howard,0610,Oakland Mills Middle,Algebra 1,83,*,<= 5.0,7,8.4,23,27.7,51,61.4,*,<= 5.0,20180117
2017,13,Howard,0610,Oakland Mills Middle,Geometry,39,*,<= 5.0,*,<= 5.0,16,41,23,59,*,<= 5.0,20180117
2017,13,Howard,0611,Oakland Mills High,English/Language Arts Grade 10,279,71,25.4,51,18.3,56,20.1,86,30.8,15,5.4,20180117
2017,13,Howard,0611,Oakland Mills High,English/Language Arts Grade 11,30,15,50,10,33.3,4,13.3,*,<= 5.0,*,<= 5.0,20180117
2017,13,Howard,0611,Oakland Mills High,Algebra 1,192,43,22.4,66,34.4,64,33.3,19,9.9,*,<= 5.0,20180117
2017,13,Howard,0611,Oakland Mills High,Algebra 2,292,105,36,62,21.2,57,19.5,66,22.6,*,<= 5.0,20180117
2017,13,Howard,0611,Oakland Mills High,Geometry,36,12,33.3,19,52.8,5,13.9,*,<= 5.0,*,<= 5.0,20180117
2017,13,Howard,0612,Phelps Luck Elementary,English/Language Arts Grade 3,86,19,22.1,16,18.6,14,16.3,33,38.4,*,<= 5.0,20180117
2017,13,Howard,0612,Phelps Luck Elementary,English/Language Arts Grade 4,111,15,13.5,24,21.6,29,26.1,37,33.3,6,5.4,20180117
2017,13,Howard,0612,Phelps Luck Elementary,English/Language Arts Grade 5,107,17,15.9,22,20.6,28,26.2,40,37.4,*,<= 5.0,20180117
2017,13,Howard,0612,Phelps Luck Elementary,Mathematics Grade 3,87,13,14.9,12,13.8,22,25.3,26,29.9,14,16.1,20180117
2017,13,Howard,0612,Phelps Luck Elementary,Mathematics Grade 4,111,11,9.9,36,32.4,30,27,29,26.1,*,<= 5.0,20180117
2017,13,Howard,0612,Phelps Luck Elementary,Mathematics Grade 5,108,15,13.9,28,25.9,33,30.6,29,26.9,*,<= 5.0,20180117
2017,13,Howard,0613,Jeffers Hill Elementary,English/Language Arts Grade 3,71,11,15.5,12,16.9,15,21.1,32,45.1,*,<= 5.0,20180117
